name,price,description,image,category_id
"Máy tính bảng Xiaomi Redmi Pad 2 11"" Wifi (6GB/128GB) - Hàng chính hãng",5049000,,https://salt.tikicdn.com/cache/280x280/ts/product/22/4f/86/174f77d07a1bf499780e85ddab422c1f.jpg,1789
Điện thoại Xiaomi Redmi 15C (6GB/128GB) - Hàng chính hãng,3960000,,https://salt.tikicdn.com/cache/280x280/ts/product/3a/64/41/39667c7cfe61dab612e61eed0c992e1a.jpg,1789
Điện thoại Xiaomi Redmi 15C (4GB/128GB) - Hàng chính hãng,3660000,,https://salt.tikicdn.com/cache/280x280/ts/product/4f/56/cc/de63409be019c4b1835d0d5c5375d0f1.jpg,1789
Điện thoại Oppo A5i (6GB/128GB) - Hàng chính hãng,4460000,,https://salt.tikicdn.com/cache/280x280/ts/product/d1/20/a8/7c37b085a261811cd5f724da35d52921.jpg,1789
Máy tính bảng Samsung Galaxy Tab A11 LTE (4GB/64GB) - Hàng chính hãng,5299000,,https://salt.tikicdn.com/cache/280x280/ts/product/da/c2/ed/03ef236a5501fc9d348dd30caf2400df.jpg,1789
Điện thoại Samsung Galaxy A17 LTE (8GB/128GB) - Hàng chính hãng,5140000,,https://salt.tikicdn.com/cache/280x280/ts/product/44/ec/21/c45b37684edd4de4e6d486ab5b97662e.jpg,1789
Điện thoại Xiaomi Poco C71 (4GB/128GB) - Hàng chính hãng,3120000,,https://salt.tikicdn.com/cache/280x280/ts/product/c9/8d/7a/c1d7c798ce1dabab732ec4749d0e00ff.jpg,1789
Điện thoại Oppo A5i (4GB/128GB) - Hàng chính hãng,4460000,,https://salt.tikicdn.com/cache/280x280/ts/product/9a/4e/cd/6858ca07ae041559bf6142d83432a62a.jpg,1789
Điện thoại Oppo A5i (4GB/64GB) - Hàng chính hãng,3260000,,https://salt.tikicdn.com/cache/280x280/ts/product/dc/3b/44/7bb5748970b5a611717dd009361d9b89.jpg,1789
Điện thoại Samsung Galaxy A07 LTE (6GB/128GB) - Hàng chính hãng,3660000,,https://salt.tikicdn.com/cache/280x280/ts/product/59/9b/ab/770705ea92240be865385f9b7656af45.jpg,1789
Điện thoại Realme C71 (4GB/128GB) - Hàng chính hãng,3890000,,https://salt.tikicdn.com/cache/280x280/ts/product/55/a7/a6/e420b60cca5e52c6539149bd3e5ab7fd.jpg,1789
Điện Thoại Oppo A5i 4GB/128GB - Hàng Chính Hãng,3019000,,https://salt.tikicdn.com/cache/280x280/ts/product/f8/d7/af/b487845875532f4c2e62852cb200a2f0.jpg,1789
Điện Thoại Oppo A5i Pro 8GB/128GB - Hàng Chính Hãng,4899000,,https://salt.tikicdn.com/cache/280x280/ts/product/c0/89/20/8c99c1bfa4d926ccedd93c6cf6ce00bb.jpg,1789
Điện Thoại Oppo A3 8GB/128GB - Hàng Chính Hãng,4129000,,https://salt.tikicdn.com/cache/280x280/ts/product/9d/73/61/5783880f4f7365cdbda39662bb0688e7.jpg,1789
Điện thoại Realme C61 (4GB/128GB) - Hàng chính hãng,3560000,,https://salt.tikicdn.com/cache/280x280/ts/product/37/8a/93/0f9767399e65a017675f2226e330d873.jpg,1789
Điện thoại vivo Y28 (8GB+128GB) - Hàng chính hãng - 1 Đổi 1 tháng đầu tiên - Bảo hành 12 tháng,5790000,,https://salt.tikicdn.com/cache/280x280/ts/product/23/5c/ef/2b234e9da67ef62983be5ddcc7abb5f3.jpg,1789
Điện Thoại Xiaomi Redmi A5 3GB/64GB - Hàng Chính Hãng,2790000,,https://salt.tikicdn.com/cache/280x280/ts/product/a7/10/57/83a9b9157ac078ab812494171f3e8ed2.jpg,1789
[MỚI] Điện thoại vivo Y04 (6GB+128GB) - Hàng chính hãng - 1 Đổi 1 trong tháng đầu tiên - Bảo hành 12 tháng,2990000,,https://salt.tikicdn.com/cache/280x280/ts/product/98/7b/d5/b99c27b6b37537bcbc87cc691cb0c3d7.jpg,1789
Điện thoại Samsung Galaxy A06 5G (4GB/128GB) - Hàng chính hãng,3960000,,https://salt.tikicdn.com/cache/280x280/ts/product/0c/36/0b/590157106fc99dda7d759fa9bccf90ab.jpg,1789
Điện thoại Samsung Galaxy A06 5G (4GB/64GB) - Hàng chính hãng,3460000,,https://salt.tikicdn.com/cache/280x280/ts/product/0c/36/0b/88f7befba91e4d4ef67740f7b3661a67.jpg,1789
Điện Thoại Realme Note 60x 3GB/64GB - Hàng Chính Hãng,2049000,,https://salt.tikicdn.com/cache/280x280/ts/product/d2/da/2a/defead18638c34058e80160a57bb7604.jpg,1789
Điện Thoại Xiaomi Redmi Note 14 Pro 8GB/256GB - Hàng Chính Hãng,6679000,,https://salt.tikicdn.com/cache/280x280/ts/product/96/44/b5/6f7e8fa9d18f9abbdcacc7e2d7b794c1.jpg,1789
"Combo Máy đọc sách Kindle Paperwhite 6 12th Kids 16Gb kèm Cover Amazon, Không quảng cáo - Hàng chính hãng",4990000,,https://salt.tikicdn.com/cache/280x280/ts/product/fc/53/d9/045da58e1a4652d033e7d59abafc6da6.jpg,1789
Máy tính bảng học tập thông minh Nexta Edutab Pro cho trẻ 9-12 tuổi - giải pháp học tập - quản lý thời gian cho trẻ - bảo hảnh 12 tháng,3990000,,https://salt.tikicdn.com/cache/280x280/ts/product/48/e7/ba/4b5300093733207ac09d0d495990d73e.jpg,1789
"Điện thoại Xiaomi Redmi 13C (4+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng",2699000,,https://salt.tikicdn.com/cache/280x280/ts/product/b2/d0/df/c2c4471df532b5a9e4244e15b5676215.jpg,1789
Điện thoại Xiaomi Redmi 13C (4GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,2699000,,https://salt.tikicdn.com/cache/280x280/ts/product/8e/20/64/8573c26a24de5e329c94c581870d22c5.jpg,1789
"Điện thoại Libero 5G III - 4/64GB Dimensity 700 ,Màn OLED ,Kháng nước IP57 - Hàng nhập khẩu nhật",2199000,,https://salt.tikicdn.com/cache/280x280/ts/product/3a/56/28/e0c93dc48e79579ab1f7b57e2bbe6f75.jpg,1789
"Điện thoại OPPO A58 6GB/128GB , Sạc nhanh 33W - Hàng Chính Hãng",4990000,,https://salt.tikicdn.com/cache/280x280/ts/product/8c/80/88/c83c3f2fe6281a892666b5d3b3a0b963.jpg,1789
"Máy đọc sách Kobo Clara (Clara Colour, Clara BW, Clara 2e, Clara HD) - 6inch, 16gb - Hàng Chính Hãng",5500000,,https://salt.tikicdn.com/cache/280x280/ts/product/59/85/37/15f2af9b79eb2cbe9e09130ab5ecbab3.jpg,1789
Điện thoại OPPO A77 4GB+4GB/128GB - Sạc siêu nhanh 33W - Hàng nhập khẩu nhật - Bản quốc tế,3199000,,https://salt.tikicdn.com/cache/280x280/ts/product/95/d0/47/e1ec6994726975843da0a160e56dd566.jpg,1789
Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,4690000,,https://salt.tikicdn.com/cache/280x280/ts/product/3a/6a/88/c07e5175ce92240b0ac16e3b8361c608.jpg,1789
Máy tính bảng Xelex Gama Tab X8 EDU (Hàng chính hãng),2890000,,https://salt.tikicdn.com/cache/280x280/ts/product/1d/c2/aa/f2c04f0289d29269144c7f156064298b.jpg,1789
Điện thoại OnePlus 10T 5G - Hàng Chính Hãng,15990000,,https://salt.tikicdn.com/cache/280x280/ts/product/92/e0/e0/f614498043ec158a71d483658099e6f6.jpg,1789
Điện thoại Panasonic KX-TS520MX -Hàng chính hãng,474000,,https://salt.tikicdn.com/cache/280x280/ts/product/15/10/be/76f84f9e5c2ba6ca436b2f767493b653.PNG,1789
Điện Thoại IP Phone Fanvil X1S - Hàng Chính Hãng,950000,,https://salt.tikicdn.com/cache/280x280/ts/product/a7/ca/61/b87fe4db89fdff3ff664cadaa9942414.jpg,1789
"Máy tính bảng Xiaomi Redmi Pad 2 11"" Wifi (4GB/128GB) - Hàng chính hãng",5150000,,https://salt.tikicdn.com/cache/280x280/ts/product/6c/58/06/f21ea41c3722ecb2f9e3d8935295eebf.png,1789
Điện thoại Oppo A3x (6GB/128GB) - Hàng chính hãng,4190000,,https://salt.tikicdn.com/cache/280x280/ts/product/25/00/47/b3f5242dc4c7aebe010cded11ecfc701.jpg,1789
Điện thoại Xiaomi Poco C85 (8GB/256GB) - Hàng chính hãng,4260000,,https://salt.tikicdn.com/cache/280x280/ts/product/af/f4/94/8bdf63199edc4ae800e446dae223f1e0.jpg,1789
Máy tính bảng iPad Pro M5 13 inch WiFi,38990000,,https://salt.tikicdn.com/cache/280x280/ts/product/1c/6f/3f/82a42043cf1b5465ace9b2311a2f085e.jpeg,1789
Điện thoại Realme Note 60x (3GB/64GB) - Hàng chính hãng,2640000,,https://salt.tikicdn.com/cache/280x280/ts/product/2e/5b/97/c867c94816bc5a629426428ffc19c5a8.jpg,1789
"Máy tính bảng Xiaomi Pad 7 11.2"" Wifi (8GB/256GB) - Hàng chính hãng",9919000,,https://salt.tikicdn.com/cache/280x280/ts/product/92/9a/00/9b5d8bc3aaa7adb60774c8cd3c153a1f.jpg,1789
"Máy tính bảng Xiaomi Redmi Pad SE 11"" Wifi (6GB/128GB) - Hàng chính hãng",5440000,,https://salt.tikicdn.com/cache/280x280/ts/product/c3/fb/e2/19f9e4d3cd6132e07b97239b5a2deeac.jpg,1789
Điện Thoại Samsung Galaxy A17 5G 8GB/128GB - Hàng Chính Hãng,5273000,,https://salt.tikicdn.com/cache/280x280/ts/product/b8/ff/3a/ecc8bfaa011733ca31a94ca581ba1fa0.jpg,1789
Điện Thoại Realme C71 4GB/128GB - Hàng Chính Hãng,3179000,,https://salt.tikicdn.com/cache/280x280/ts/product/f3/ed/b6/9351ebb28bddbdd50fdc949592fefd3f.jpg,1789
"Điện thoại Masstel Izi 56 4G (LTE) Gọi HD Call ,Pin khủng ,loa lớn - Hàng Chính Hãng",499000,,https://salt.tikicdn.com/cache/280x280/ts/product/71/f8/aa/f6a221ecf42a035d5dbc179ced7cb5d3.jpg,1789
"Điện thoại Realme C65 (6GB/128GB) Chipset:MediaTek Helio G85,Màn hình 6.67inch - Hàng chính hãng",2699000,,https://salt.tikicdn.com/cache/280x280/ts/product/d2/33/9d/884cb4d6820067d83b2bf23e84b0513b.jpg,1789
"Điện thoại Realme Note 60 (6GB/128GB) Màn hình 6.74"" ,Kháng nước IP68 ,Rom tiếng việt - Hàng nhập khẩu Nhật",2499000,,https://salt.tikicdn.com/cache/280x280/ts/product/fb/43/5d/a3d3cf2b9bdbabda115f0234165ea731.jpg,1789
"Điện thoại Xiaomi Redmi 13x 6GB/128GB Chip:MediaTek Helio G91,Màn hình 6.79inch - Hàng chính hãng",2859000,,https://salt.tikicdn.com/cache/280x280/ts/product/8b/ab/3b/e820d0ce15d5ffe972b188c907642ddb.jpg,1789
"Điện thoại Xiaomi Redmi 13 (6GB/128GB) Màn hình 6.79inch ,Chipset:MediaTek Helio G91- Hàng chính hãng",2859000,,https://salt.tikicdn.com/cache/280x280/ts/product/b8/9e/12/fbeb7e5e2b312f03979f9c2bf5ee050f.jpg,1789
Điện Thoại Xiaomi Redmi 13x 6GB/128GB - Hàng Chính Hãng,3013000,,https://salt.tikicdn.com/cache/280x280/ts/product/66/94/18/3281debfb0a151b41b7c484c19eead73.jpg,1789
Điện thoại Xiaomi Redmi A5 (4GB/128GB) - Hàng chính hãng,2939000,,https://salt.tikicdn.com/cache/280x280/ts/product/31/be/c1/3a44e9ba4cc0e6895d20d886fbcf33e0.jpg,1789
Điện thoại Xiaomi Redmi Note 14 (8GB/128GB) - Hàng chính hãng,5440000,,https://salt.tikicdn.com/cache/280x280/ts/product/12/16/2e/c1464b82b90b3c04d91c14123f484f66.jpg,1789
[MỚI] Điện thoại vivo Y19s (8GB+128GB) - 1 Đổi 1 trong tháng đầu tiên - Bảo hành chính hãng 12 tháng - Hàng Chính Hãng,4790000,,https://salt.tikicdn.com/cache/280x280/ts/product/43/d4/da/94f3770c196ece20550529d9856768ba.jpg,1789
Điện thoại Masstel izi S1 4G - Hàng chính hãng,619000,,https://salt.tikicdn.com/cache/280x280/ts/product/51/63/5c/abc9be8280687e9c321f7b7e28cb86cb.jpg,1789
Điện thoại Oppo A3 (6GB/128GB) - Hàng chính hãng,4960000,,https://salt.tikicdn.com/cache/280x280/ts/product/13/e8/15/2f5ab35519a953e1edcf535b5a345ae2.jpg,1789
Máy tính bảng Kindle Fire Max 11 inch - 13th - 2023 - Ram 4Gb - Hàng chính hãng,5590000,,https://salt.tikicdn.com/cache/280x280/ts/product/30/08/69/61c8542cd839f345014eee0eb34ebdf4.jpg,1789
"Máy tính bảng Kindle Fire MAX 11, màn hình 11 inch, RAM 4GB, CPU Octa-core 2.2Ghz, bộ nhớ 64/128GB - Hàng chính hãng",4900000,,https://salt.tikicdn.com/cache/280x280/ts/product/2b/01/bf/744823f417320ef6397e472e8c51441b.jpg,1789
Điện thoại bàn Panasonic KX-TSC11 hàng chính hãng,620000,,https://salt.tikicdn.com/cache/280x280/ts/product/69/87/36/4fcb01acaff62b17012a91181a37ad27.jpg,1789
Điện thoại IP Grandstream GRP 2601 hàng chính hãng,880000,,https://salt.tikicdn.com/cache/280x280/ts/product/79/12/a4/e2a12a711e482a8b6a6f8b77bd3190b0.jpg,1789
Điện thoại bàn Panasonic KX-TS880 hàng chính hãng,1150000,,https://salt.tikicdn.com/cache/280x280/ts/product/f8/c7/f6/e0e8a6f7589e1e80f0c88840c8c7408c.jpg,1789
Điện thoại bàn Panasonic KX-TGC310 hàng chính hãng,1050000,,https://salt.tikicdn.com/cache/280x280/ts/product/5b/a5/c1/2bf1ed55c8919a261bf18c9e9d4380d2.jpg,1789
Điện thoại bàn Panasonic KX-TGC312 hàng chính hãng,1550000,,https://salt.tikicdn.com/cache/280x280/ts/product/a3/7b/7b/ca779c901286b973e681d82bf4cddda1.jpg,1789
Điện thoại bàn Panasonic KX-TGC313 hàng chính hãng,2150000,,https://salt.tikicdn.com/cache/280x280/ts/product/d8/6e/83/7304bb1e45d885167c40492c585d25f5.png,1789
Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,3990000,,https://salt.tikicdn.com/cache/280x280/ts/product/24/27/94/559eb9f73081fe23cc65044a10429024.jpg,1789
"(Hàng chính hãng) Điện thoại bàn hữu tuyến H2P, hiệu Alcatel - Lucent",2220000,,https://salt.tikicdn.com/cache/280x280/ts/product/ab/f8/49/c91c79259e394681fc3e9650757e112f.png,1789
Điện thoại bàn Panasonic KX-TS580 hàng chính hãng,1044000,,https://salt.tikicdn.com/cache/280x280/ts/product/a6/aa/60/e9f5321c338f36ad674bbcdb59c887e2.jpg,1789
Điện thoại bàn Ktel 645 hàng chính hãng,450000,,https://salt.tikicdn.com/cache/280x280/ts/product/47/17/1e/17c74931d1cc7232c3b55e7cc76ab1d2.jpg,1789
Điện thoại bàn Ktel 303 hàng chính hãng,450000,,https://salt.tikicdn.com/cache/280x280/ts/product/d3/f1/23/f15cd1b6d78c02d099adff5899800e66.jpg,1789
ĐIỆN THOẠI HỘI NGHỊ YEALINK CP960 -HÀNG CHÍNH HÃNG,15230000,,https://salt.tikicdn.com/cache/280x280/ts/product/b9/77/a7/bbdbf4268b53d0db9e5cea42e52272a2.jpg,1789
Điện thoại VoIP Yealink SIP-T30 - Hàng Chính Hãng,1200000,,https://salt.tikicdn.com/cache/280x280/ts/product/3f/60/64/7d4ab01ed2b81a0f29838fc626ae7d12.jpg,1789
Điện thoại VoIP Yealink SIP-T30,1050000,,https://salt.tikicdn.com/cache/280x280/ts/product/22/22/42/f2e510e7d7949b4a3d0cc0e73ef8e952.jpg,1789
điện thoại  IP622C - hàng chính hãng,1650000,,https://salt.tikicdn.com/cache/280x280/ts/product/36/ae/47/11f587e464e6ff8ae28d4ea5cbb01723.jpg,1789
Điện thoại bàn không dây Panasonic KX-TGC313 - Hàng Chính Hãng,1501900,,https://salt.tikicdn.com/cache/280x280/ts/product/d4/7e/c9/72e19580d556fa02d030cc6e77d1c6fd.jpg,1789
Điện Thoại Bàn Panasonic KX-TSC11,580000,,https://salt.tikicdn.com/cache/280x280/ts/product/e6/3e/7e/e6d6b4057bf84fa1cd78088a16fff962.jpg,1789
Điện Thoại Bàn Panasonic KX-TS500,334000,,https://salt.tikicdn.com/cache/280x280/ts/product/bc/fd/a9/201706afcdb64cdbfc4f79087191ffbf.jpg,1789
Ổ Cứng Di Động SSD Transcend ESD310 1050MB/s - Hàng Chính Hãng,940000,,https://salt.tikicdn.com/cache/280x280/ts/product/18/f1/31/7b2582e24a509edc6df400bc732140ad.jpg,1846
USB DATO chuẩn 3.0 dung lượng 128GB Bảo hành 5 năm - Hàng chính hãng,125600,,https://salt.tikicdn.com/cache/280x280/ts/product/f5/c5/61/781ae3ba7957b6e70dd6df9fc62172b2.jpg,1846
Màn hình Xiaomi A27UI 27 inch (4K/IPS/60HZ/6MS) - Hàng Chính Hãng,5940000,,https://salt.tikicdn.com/cache/280x280/ts/product/89/41/e2/89d5c9bd5ae6e97090662e437efa20f5.png,1846
Màn hình Xiaomi A27QI 27 inch (2K/IPS/100HZ/6MS) - Hàng Chính Hãng,3340000,,https://salt.tikicdn.com/cache/280x280/ts/product/83/a9/5f/7e94ac75624b3d2c921a3b59f5a15a82.jpg,1846
Màn Hình Viewsonic VA2432A-H 24inch 120Hz Full HD IPS - Hàng Chính Hãng,1940000,,https://salt.tikicdn.com/cache/280x280/ts/product/89/b5/bb/ea468eeef8aa29b25a613bab90ad332e.png,1846
Dây cáp mạng LAN đúc sẵn 2 đầu Cat6 UTP Unitek - Hàng chính hãng,36400,,https://salt.tikicdn.com/cache/280x280/ts/product/07/18/e4/3f3421d4fea4c3ee2d6cacac3b036d4b.jpg,1846
"Hộp mực TN 2385 dành cho Brother HL-L2321D HL-2361DN HL-2366DW MFC-L2700dw MFC-L2701DW 2300D/2320D/L2340DW/L2360DW/L2380DW/L2321D/L2361DW DCP-L2520DW/L2540DW MFC-L2700DW -Chất lượng cao Mới 100%, Full hộp Hàng chính hãng Alpha Cartridge ",84800,,https://salt.tikicdn.com/cache/280x280/ts/product/5f/f6/e6/80eb2d36bf7d0c8ac481720516cb1a09.jpg,1846
"Dây Nguồn PC - Cắm PC - Màn Hình Máy Tính - Nồi Cơm Điện - Ấm Nước - Nồi Lẩu, An toàn, Tiện Dụng -Hàng Nhập khẩu",49600,,https://salt.tikicdn.com/cache/280x280/ts/product/c9/33/f4/f015a3e0200760efc3bb1844b51361c2.png,1846
Dây cáp mạng LAN đúc sẵn 2 đầu Cat6E UTP Arigato - Hàng chính hãng,36000,,https://salt.tikicdn.com/cache/280x280/ts/product/8c/f7/78/b72ff0c4a8cbc935fe537b309b4ff4d4.jpg,1846
Hộp mực cho máy in HP 135a / 135w (có chip) hàng nhập khẩu - Dành cho máy in HP Laser MFP 135a / 135w - Cartridge 107A / W1107A mới 100% [Full Box] ,144000,,https://salt.tikicdn.com/cache/280x280/ts/product/41/c4/8f/e6fd3eb1208ab95bd945b05753165619.jpg,1846
Pin dành cho Macbook Air 13'' A1466 A1496 A1405 A1377 2013 2014 2015 2017 hàng nhập khẩu.,840000,,https://salt.tikicdn.com/cache/280x280/ts/product/05/34/96/1fe36616058503a037a45b5fa30a96e3.jpg,1846
"Hộp mực in 283A/337 cho máy in Canon151dw/MF231/232w/237w/241d/244dw/246dn/247dw/249dw, HP201N/201DW/M225 - Hàng nhập khẩu",116000,,https://salt.tikicdn.com/cache/280x280/ts/product/09/2c/7b/15694f27206a8c2e340eba678754f483.jpg,1846
"Hộp mực Dành Cho máy in Canon LBP 2900, 3000 - 12A / HP LaserJet - 1010/ 1012/ 1015/ 1020/ 1018/ 1022/ 1022n/ 1022nw- Hàng chính hãng Alpha Cartridge ",94320,,https://salt.tikicdn.com/cache/280x280/ts/product/8f/77/6d/9f6ffb82f5c2933f75b250301b0403d1.jpg,1846
"Hộp mực 337 dành cho máy in Canon MF211, MF221D,  MF215, MF241D LBP151dw/ Image CLASS MF 237W/ 247DW/ 211D/ MF212W/ MF221D/ MF241D/ MF215/ MF217W/ MF226DN/ MF229DW/ MF 236N/ MF244DW/ Hàng chính hãng Alpha Cartridge",104800,,https://salt.tikicdn.com/cache/280x280/ts/product/62/85/fe/4d81f4c6c5cf67685791cb3bc92f6eef.jpg,1846
Mực in Dành Cho Máy Canon 2900/L11121E - Hộp mực 12A HP 1010/ 1015/ 1018/ 1020/ 3015/ 3020/ 3030/ 3050/ 3055/ M1005MFP Hàng chính hãng Alpha Cartridge,101520,,https://salt.tikicdn.com/cache/280x280/ts/product/0e/52/55/b0fce18b426464b12c92ea89d4b990ad.jpg,1846
Hộp mực dành cho máy in Canon LBP 6030/ 6030w F158200 HP P1102 / 1102w Hàng chính hãng Alpha Cartridge,101520,,https://salt.tikicdn.com/cache/280x280/ts/product/7c/e0/ff/e58768f9c5196070a0c001ec25960797.jpg,1846
Phần mềm diệt Virus Kaspersky Plus Cho 5 Máy Tính - Plus5 - Hàng chính hãng,887000,,https://salt.tikicdn.com/cache/280x280/ts/product/c2/27/50/1b754e262e2a8f2c0e57fb6ced475b43.jpg,1846
"Hộp mực 12A (hàng nhập khẩu) dùng cho máy in Canon LBP 2900, 3000 - HP Laserjet 1020, 1022, MF4320d, MF4350d - Cartridge Q2612A",104000,,https://salt.tikicdn.com/cache/280x280/ts/product/73/61/44/11ad216cc1730d5c00733696945ffa2d.jpg,1846
Phần Mềm Diệt Virus BKAV Profressional 1 PC 12 Tháng - Hàng Chính Hãng,140000,,https://salt.tikicdn.com/cache/280x280/ts/product/98/ea/93/959c16f361c8da79df7ad8f0f422809c.png,1846
"Hộp mực máy in HP 1102 (hàng nhập khẩu) dùng cho máy HP LaserJet P1005, P1006, P1102, P1102w - Cartridge 35A / 85A mới 100%",104000,,https://salt.tikicdn.com/cache/280x280/ts/product/b9/5c/4c/0a0fddd6fcab4df9fe0d07728684eb57.jpg,1846
Bàn Phím dùng cho laptop Dell Latitude 13 3379 7368 Vostro 14 5468 5471 - Hàng Nhập Khẩu New Seal,213718,,https://salt.tikicdn.com/cache/280x280/ts/product/aa/1e/9f/f5caa429bf5df7fccf6f5da6284f2006.jpg,1846
Pin Laptop Cho Dell Inspiron 14V 14VR Inspiron N4020 Inspiron N4030 N4030D mã pin TKV2V W4FYY X3X3X - Hàng Nhập Khẩu  MIBAT655,357790,,https://salt.tikicdn.com/cache/280x280/ts/product/54/b5/21/418a95aff9b858f91505723c12b35472.jpg,1846
Pin dùng cho Laptop Dell Latitude 5480 - Model: GJKNX - Hàng Nhập Khẩu New Seal,826541,,https://salt.tikicdn.com/cache/280x280/ts/product/4b/1c/a7/188152a25ce8b21c4f2a367e701eb1f5.jpg,1846
Ổ cứng di động Toshiba Canvio Advance Hàng Chính Hãng,1650000,,https://salt.tikicdn.com/cache/280x280/ts/product/65/97/20/e69539ada365e130a85ddc482c628abd.jpg,1846
Phần Mềm Diệt Virus BKAV Pro Internet Security AI (1 năm) - Hàng Chính Hãng,140000,,https://salt.tikicdn.com/cache/280x280/ts/product/98/ea/93/d1af129f43780411917394a60c5fe10c.png,1846
"Hộp mực 83A / Cartridge 137 / 337 Legend nhập khẩu - HP Pro M127FN, M125A - Canon MF211, MF212W, MF221D, MF215, MF217W, 151DW, MF240, MF241D, MF226DN",94000,,https://salt.tikicdn.com/cache/280x280/ts/product/94/57/c4/de567128836d95aed0af0bd09875356f.jpeg,1846
Máy in phun màu Canon Ts207- hàng chính hãng,1020000,,https://salt.tikicdn.com/cache/280x280/ts/product/68/4b/4d/62d5a6eceb33d0482d600c79561248b7.png,1846
Hộp Mực Cartridge 12A Máy In Canon LBP 2900 (303) 3000 HPQ2612A 1020 M1005 M1010 1018 Có Lỗ Nạp Mực - Hàng Chính Hãng,96000,,https://salt.tikicdn.com/cache/280x280/ts/product/3b/36/38/5989083d61b9d809e898f35c77013326.jpg,1846
"Phần mềm Microsoft 365 Family | 12 tháng | Dành cho tối đa 6 người | 5 thiết bị/tài khoản| Word, Excel, PowerPoint | 1TB OneDrive",1640000,,https://salt.tikicdn.com/cache/280x280/ts/product/86/6c/20/21902325418df37dd43dbc9b03d546c7.jpg,1846
Màn hình máy tính LG UHD 4K 27'' IPS VESA DisplayHDR 400 27UP600K-W - Hàng chính hãng,4740000,,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/6e/3c/a8/4cca621676647518f888704c95190102.png,1846
Mực in chính hãng Epson 003 (dùng cho máy L1110/L3110/L3150/L5190)-HÀNG CHÍNH HÃNG,152000,,https://salt.tikicdn.com/cache/280x280/ts/product/33/54/ba/a581cf8650dc81c6e6691a429c9713f1.jpg,1846
"Phần mềm Microsoft 365 Personal  | 12 tháng | Dành cho 1 người | 5 thiết bị/tài khoản | Word, Excel, PowerPoint | 1TB OneDrive",1340000,,https://salt.tikicdn.com/cache/280x280/ts/product/96/17/60/9ac0d2d65ad38f4a57bda0090118c425.jpg,1846
USB Thu Wifi 150Mbps Chuẩn 802.11n Cho Máy Tính Có Anten - Hàng Chính Hãng,45119,,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/35/08/e3/50d10b23584749948e59d3f085b88e5b.png,1846
Hộp mực 12a dành cho máy in LBP 2900/ hp 1020/ 1010 - NHẬP KHẨU,93200,,https://salt.tikicdn.com/cache/280x280/ts/product/67/ea/57/5d183316d4df4997ffe26e6feab777d4.jpg,1846
Cáp mạng đúc sẵn 2 đầu Cat 5 dài 2M Ugreen NW103 11231 - Hàng chính hãng,32000,,https://salt.tikicdn.com/cache/280x280/ts/product/17/ee/ac/bb2043f75feecaeca7c5b8e1a572c011.png,1846
Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords dài 5M UGREEN NW102 11204 - Hàng chính hãng,47200,,https://salt.tikicdn.com/cache/280x280/ts/product/0f/76/47/0e4e51340948499c2eeecf1fe87bccf9.jpg,1846
Phần Mềm Diệt Virus BKAV Profressional 1 PC 12 Tháng - Hàng Chính Hãng,194400,,https://salt.tikicdn.com/cache/280x280/ts/product/92/08/90/82a1872301ff651ff373d9bc7f526c99.jpg,1846
"Brother TN-1010 Toner Mực Cho Máy In DCP-1511, DCP-1514, DCP-1616NW, HL-1111, HL-1201, HL-1211W, MFC-1811 - Hàng Chính Hãng",280000,,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/n/tn-1010.u689.d20160421.t123018.jpg,1846
Máy In Laser Đen Trắng Đơn Năng Brother HL-L2321D Duplex - Hàng Chính Hãng,2940000,,https://salt.tikicdn.com/cache/280x280/ts/product/e0/f7/68/36d843bcf8f8dc4b6614028ba75e8710.jpg,1846
Bộ Chuyển Đổi USB Wifi Nano TP-Link TL-WN725N Chuẩn N 150Mbps - Hàng Chính Hãng,120000,,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-wn752n-06-g_1_.jpg,1846
Màn hình LG UltraWide 29U511A (29 Inch - IPS - WFHD - 100Hz) - Hàng chính hãng,4140000,,https://salt.tikicdn.com/cache/280x280/ts/product/e8/11/cf/aefa845a20041d6f0472a07780d33e55.png,1846
Kệ đỡ giá đỡ đế tản nhiệt cho ipad máy tính bảng hợp kim nhôm gấp gọn xoay 360 độ nhiều nấc độ cao K31- Hàng chính hãng,111200,,https://salt.tikicdn.com/cache/280x280/ts/product/c5/ba/31/042d3cacc1fb37f0a97f11f51806b41b.jpg,1846
Màn Hình KTC H27T13 2K 27 inch QHD 120Hz NEW 7ms - Hàng Chính Hãng,2440000,,https://salt.tikicdn.com/cache/280x280/ts/product/39/eb/39/03d2987da667f6a16756ccf5270c134c.jpg,1846
